2021-04-22,-0.9394524014786042,-1.8197997406877,-1.9832815582191454,-1.983281558219145,-1.9832815582191445,-1.800908312324257,-1.7521724178231828,-1.3218105203206312,-1.071320306786783,-0.6176722222567774,-1.2812183932256964,-0.9295543637753835,-1.7725008988391502,-2.0981581020613618,-2.0250571726347646,-2.2614484564625266,-2.3271100799547035,-2.573998564148734,-2.5699719688535936,-2.52680540109265,-2.31971521153974,-2.430018575724011,-2.378935620082834,-2.601309552250523,-2.5191450932621393,-2.4372444535098934,-2.002422851265183,-2.611614712212074,-2.7856367393154997,-2.224270654114335,-2.1383182688200675,-1.5899727490891673,-1.2602917615558928,-2.0102655501829845,-2.443975563286158,-2.1140141813468984,-2.998993764340521,-2.276584813726749,-2.365288004941776,-1.7796307026073404,-1.5345737081375288,-1.2301429391152403,-1.741167873814616,-1.8802223815205636,-1.0176622201915897,-0.8881871585654292,-0.20389324385255558,-0.030905685257870734,0.6816262828272945,0.6085710802393345,1.317137885505211,1.3300341254532528,1.568128485149917,2.426417407146902,1.7450451446700626,0.8064010722139604,0.8499298474598879,0.7011792488682164,0.05343405585068838,-0.3533555143727723,-0.2657033865510825,-1.149188518326265,-0.2955968678583693,-1.9862929611450437,-2.1165555936207934,-1.3022057215316587,-0.4690218727632933,-1.9999999999999998,,,,,,,,,,,,,,,,
2021-04-23,-0.6751738779324494,-1.5473167911661543,-1.7089926850932593,-1.708992685093259,-1.7089926850932586,-1.52862826722112,-1.52862826722112,-1.1017563267745143,-0.8533779059594214,-0.3968733974846652,-1.054650216664955,-0.7021116255169763,-1.530708302404243,-1.8496589544227457,-1.7772882529311398,-2.009122907006491,-2.073786112523506,-2.3167647614119997,-2.3127945942992145,-2.2701745309443777,-2.0655661700972274,-2.1740114803345523,-2.1235411069820818,-2.342540726038497,-2.2613159718444495,-2.180332877934715,-1.7431736347111515,-2.34369989568603,-2.5141394559200294,-1.9438655865139347,-1.8589318254398435,-1.303723188748916,-0.9740500673844377,-1.6959415132163844,-2.1154339179430712,-1.7862481596652502,-2.62940004454324,-1.8646677053888843,-1.9505792624918186,-1.3535737743543168,-1.1113888801270875,-0.8084194497482752,-1.3041946662672144,-1.438294089987527,-0.5345285486434701,-0.40797770705317876,0.28671022716951844,0.45634061105013723,1.1755665492344192,1.104937802691515,1.8161766599792584,1.8287089748336196,2.0626660264930314,2.9210181634227674,2.297941682029894,1.4832271487938882,1.5242357414427887,1.3861594247257,0.8161813437233852,0.4546733087941755,0.5360379920583314,-0.2013712794477473,0.6534416321025828,-0.5398870599834261,-0.643298954532815,0.17287644707963548,0.9309599031577414,0.060889584855370854,1.9999999999999998,,,,,,,,,,,,,,,
2021-04-26,-0.7052051756867774,-1.578512501697487,-1.740436739402401,-1.7404367394024007,-1.7404367394024003,-1.559795939864291,-1.5597959398642909,-0.9905822900910696,-0.742874425514607,-0.28423737768014545,-0.9402123019406609,-0.5866765384826855,-1.4096344761546848,-1.7258869601348732,-1.6537480134419669,-1.88378727816533,-1.9480805739885028,-2.1895971239588574,-2.185647309703676,-2.143217860927456,-1.9394570451380662,-2.0471973039102145,-1.9969357913926131,-2.2146921868989766,-2.1337815776818476,-2.0531022020844887,-1.6141028445656416,-2.2115680209378414,-2.380616594141648,-1.8051658130350845,-1.7205457173457988,-1.1609178787679206,-0.8304796509214356,-1.540835186386737,-1.9547829256206453,-1.6251314441433724,-2.451522862855493,-1.6656506977051146,-1.7506341221850117,-1.1462267611162702,-0.9042738527847645,-0.60056818918175,-1.091740559798411,-1.2242324360736894,-0.2972199711187627,-0.171188163383559,0.533246172742104,0.7026449905185376,1.4315679968892252,1.3614468620644185,2.0817662293007917,2.09425716248124,2.3288807729468544,3.1995925653580444,2.5995756471584497,1.83275476927821,1.8733927152540943,1.7375907420728618,1.1911047242619817,0.8415875743354716,0.9218790143330394,0.22654446489862395,1.098086857742958,0.028348360171732142,-0.07010962382124464,0.7600448582196806,1.5188789699766956,0.7521924121676986,2.713158690247884,1.9999999999999998,,,,,,,,,,,,,,
2021-04-27,-0.8018896210824515,-1.6758946135104766,-1.8380460126721645,-1.8380460126721643,-1.8380460126721638,-1.6571537709966275,-1.6571537709966275,-1.0873969527691125,-0.8149846689290128,-0.35850070155048563,-1.014492016943182,-0.6622123954492265,-1.487226811448124,-1.8045552797231952,-1.7324065450097978,-1.9631132342546278,-2.027512275053753,-2.269467175039349,-2.265512324095623,-2.223045387976816,-2.019146020309654,-2.127112311345219,-2.0768171689470254,-2.2949201038025717,-2.213968550168511,-2.133254504079612,-1.6961949487338355,-2.294326516704643,-2.4638704296264016,-1.8926476902036202,-1.8080281856386884,-1.25242011457331,-0.9233218303682205,-1.638768554747972,-2.054805857267351,-1.726390232513235,-2.559846070750211,-1.7888151897279596,-1.8739552227479255,-1.2767125494764255,-1.0358887533614227,-0.7342896589115656,-1.2255354050023093,-1.3582555905635905,-0.4512304999751152,-0.3258207885416702,0.36640608520742624,0.5344397627154226,1.2492237361718883,1.179458512442046,1.8845861176089842,1.89696160412627,2.1281956638055117,2.9763376323073265,2.364011035184377,1.5703262591531402,1.6103842629127023,1.4756711320640157,0.9230915083589393,0.5729504293431915,0.6521364297813427,-0.05453666279242865,0.7808413692637035,-0.33016789945679265,-0.42751787922598244,0.35686611547168495,1.071028970885984,0.28189140023096176,1.992812671063277,0.5531283110731131,-2.0000000000000004,,,,,,,,,,,,,
2021-04-28,-0.4030246276957588,-1.2973794792450821,-1.4629393954709364,-1.4629393954709362,-1.4629393954709358,-1.2782376038476477,-1.2782376038476473,-0.6955603968523337,-0.416450475296907,-0.416450475296907,-1.0725647349197678,-0.7212065372319401,-1.5479778500896653,-1.8662099965925996,-1.794040097588931,-2.0253149627593166,-2.0898093846158257,-2.3321552918321338,-2.328195723903173,-2.2856912218583214,-2.081644090519109,-2.1898089072750246,-2.13947770565666,-2.357895242020831,-2.2768959978715264,-2.1961392175497365,-1.760519412978022,-2.3592974976766063,-2.529266788487191,-1.961253049725134,-1.8766143911012185,-1.3240257155421549,-0.9958900747165668,-1.7155259146391135,-2.1333322535076427,-1.805787988714249,-2.645096874631606,-1.885467529590125,-1.970771048488774,-1.378852800369174,-1.138782804124389,-0.8386611954887578,-1.3302359524227962,-1.4632089836131825,-0.5711584560123425,-0.4461397082082304,0.23723084998582064,0.40435376773490916,1.1089986699572216,1.039443835934067,1.7337843438432392,1.7460844948356917,1.974996290005962,2.8072457775329704,2.18532755537544,1.370993843830762,1.4106867436720978,1.2765708985973427,0.7186362826936681,0.36742070543605515,0.44593205723276896,-0.27053973710636603,0.5401435661070457,-0.60395482314257,-0.7008324146500665,0.05355388712585952,0.7393871791478432,-0.06821314373934687,1.4929351119921164,-0.2799344249930753,-2.829377089041644,-1.9999999999999998,,,,,,,,,,,,
2021-04-29,-0.23973232215666956,-1.1334716095390975,-1.5045249486865337,-1.5045249486865335,-1.5045249486865333,-1.3195424217830294,-1.3195424217830294,-0.7360936185044865,-0.45667434037930554,-0.45667434037930554,-1.0097912302662604,-0.6577652540449884,-1.4817772713650348,-1.7986707610462234,-1.7265992792264073,-1.9569931758709656,-2.0213124423946693,-2.2629619000642225,-2.2590118150301146,-2.2165941902744897,-2.0129276701890784,-2.1207537473368276,-2.070516232288503,-2.288346828290415,-2.2074865985595693,-2.126863219605048,-1.6900894746481316,-2.2874605802799297,-2.4567519389723005,-1.8857405832013938,-1.8012321560432,-1.2460025135895494,-0.9172801982736797,-1.6311118405114462,-2.046201962049674,-1.7182177974475787,-2.54917702249839,-1.777865140178244,-1.862755131098841,-1.2663614058236785,-1.0261604710153933,-0.7253139887818153,-1.2149856283619063,-1.34725339798405,-0.4416895456567541,-0.31675737930619363,0.3730351174784918,0.540338708330471,1.2517657261171216,1.182345091750748,1.8834184530939881,1.8957250380045323,2.125587093255208,2.9673566006570344,2.357192581044608,1.5673060001226273,1.6069698573879116,1.4735302039337157,0.9260360403219492,0.579619942945751,0.6579360962525361,-0.03999927278713488,0.7843273503695611,-0.30574538536236867,-0.4010486967691827,0.3673810799652138,1.0625378058795663,0.2948463248938811,1.9174240013864003,0.5144477261962782,-1.2465540773101873,0.08757984753121091,2.0000000000000004,,,,,,,,,,,
2021-04-30,0.00933096502043034,-0.8966231401573755,-1.2720925415717592,-1.2720925415717592,-1.2720925415717588,-1.0849543176265284,-1.084954317626528,-0.49409859962924707,-0.21079030257411802,-0.21079030257411802,-0.77138817337671,-0.7713881733767098,-1.5980791645278483,-1.9164143066217556,-1.8443622010113543,-2.0756312827360013,-2.1400758743406567,-2.382256224077421,-2.3783005897683696,-2.335847759492287,-2.1320735814447627,-2.2401809528123113,-2.189917806202091,-2.4081544878487757,-2.3272722990073906,-2.246636247682909,-1.8129333944252766,-2.4109794017898087,-2.5809110687996397,-2.016401974649649,-1.9319436994840413,-1.3829703392878627,-1.0564440782640352,-1.7772510371108567,-2.1950747927535144,-1.8691469390776172,-2.7096417125980725,-1.9604685513684994,-2.045481124330284,-1.460170970718274,-1.2219345672801518,-0.9245676980783357,-1.4136385821269255,-1.546042768549326,-0.6707756842533096,-0.546978508622999,0.12374849442435817,0.28871718522341017,0.9779628701184567,0.9092185225615216,1.5864148957864024,1.5985229897692437,1.8228636874127981,2.629372695724446,2.002852114109737,1.177407832546726,1.2160841770308597,1.0847547085264833,0.5313289656891662,0.18583345904021678,0.26222507553941216,-0.44696965383532883,0.32391408989172005,-0.808892084868035,-0.901818052706538,-0.19731045611453568,0.4358984868469016,-0.34578119935652174,0.9894399421235659,-0.728465713096153,-2.3053856756433415,-1.5393167429894397,-0.7852424998349484,-1.9999999999999998,,,,,,,,,,
2021-05-03,0.36089755636326293,-0.5656610681798014,-0.9487027635200751,-0.948702763520075,-0.9487027635200748,-0.7578575131060876,-0.7578575131060875,-0.15440468809427055,0.13545051818471385,0.13545051818471385,-0.43777917884166884,-0.4377791788416687,-1.6929229182591092,-2.0125627833001474,-1.9404975855274909,-2.172576753099804,-2.237150302678105,-2.479865144749142,-2.4759033370843775,-2.4334042620979344,-2.2294583821354417,-2.337840867077215,-2.2875360392081596,-2.506195922092653,-2.425262396718352,-2.3445826712264175,-1.913210736242031,-2.5120727950070925,-2.6826059680748955,-2.1231718364859855,-2.038712508033695,-1.4945568903964266,-1.1696331595884035,-1.8965449210252217,-2.316874187803356,-1.992413325158595,-2.841341268390358,-2.109679795331137,-2.194878057023146,-1.617958363486312,-1.3810415343194973,-1.0861356520032597,-1.5752892310730704,-1.7079595271636967,-0.8558256181034577,-0.7327472319785291,-0.07599042968552881,0.08741702069167259,0.7606535998106378,0.692315198044049,1.3525009536782218,1.3644796271110367,1.5850418835452755,2.3667311049744346,1.727126535293526,0.8738575273660393,0.9119179006751784,0.7817749158416939,0.22242710691301393,-0.12349045641907154,-0.04826455716502607,-0.768294294157795,-0.03312494255986824,-1.2016232115820493,-1.293400476268414,-0.6290563421094371,-0.03326225451632498,-0.8283262763344502,0.3471247751991208,-1.5091477376911453,-3.0200393005554766,-2.3923294282360934,-1.8014756180657834,-2.8358881555242776,-2.0000000000000004,,,,,,,,,
2021-05-04,0.39005359841211223,-0.5343141603993211,-0.9163541187822358,-1.5639402580815123,-1.5639402580815118,-1.3718993351640099,-1.3718993351640099,-0.7664493875739924,-0.47659410329430374,-0.47659410329430374,-1.0504250058771014,-1.0504250058771012,-2.315436469399831,-2.3154364693998324,-2.2439489079502977,-2.476354089416175,-2.5407377801660864,-2.782870009789807,-2.7789248926752643,-2.736660501994565,-2.5339877902991446,-2.6422069287699395,-2.592220100988262,-2.810172747595241,-2.7297943936751214,-2.649691733110651,-2.2288025077195623,-2.8243958151744533,-2.9950028041522763,-2.454969676100478,-2.3714005402855007,-1.8469928200842969,-1.5306273814804288,-2.265530696899824,-2.686832695766628,-2.37082413380125,-3.22836822286159,-2.552618553153905,-2.636445021354214,-2.0934772625369495,-1.8657209451708552,-1.584635685919539,-2.061638773818846,-2.1915958250023717,-1.4231249297209647,-1.305958514154916,-0.7098578005198233,-0.5567045883798847,0.04469194062465273,-0.019821442554884026,0.5624055350792188,0.5734999735426737,0.7733317057558627,1.4424535239290364,0.7900212547303542,-0.09360695312098895,-0.05977990882093113,-0.17788875679891689,-0.7114835532527666,-1.0310972469949302,-0.9645544353369667,-1.644117988868876,-1.0505645263020311,-2.1349437452167486,-2.212219609047081,-1.6973693743236191,-1.2492264943634808,-1.922781567281887,-1.1716933100725542,-2.5182322972843503,-3.2907348587543996,-2.9218137827842345,-2.616066409766394,-3.0367725005329973,-2.496305918740127,-1.9999999999999998,,,,,,,,
2021-05-05,0.5209456751300385,-0.40357784850289796,-0.7852878995281326,-1.4317873884139396,-1.4317873884139392,-1.240138052261984,-1.2401380522619838,-0.6355401034785136,-0.34588759000542396,-0.34588759000542396,-0.9191883346783609,-0.9191883346783607,-2.1811859466887933,-2.1811859466887946,-2.181185946688794,-2.4127153397246093,-2.6022652909987025,-2.8448702057215227,-2.8409189607581147,-2.7986013923449997,-2.5957050759388207,-2.7041582438492497,-2.6541165769151456,-2.87245971974217,-2.792002765480016,-2.711826423955164,-2.2921354996638748,-2.8886025495966483,-3.0596915744607713,-2.5224654707394456,-2.4388376880663127,-1.9169979939088297,-1.601358306882646,-2.3405602851362763,-2.763764734296273,-2.448362373047538,-3.311905301273875,-2.6459197892488553,-2.729969602335717,-2.191133176552087,-1.9637925152355964,-1.6836774047866863,-2.161464457776729,-2.2917775590532767,-1.534830215730296,-1.4178238707469026,-0.8278376239141024,-0.6751638400734663,-0.08040065333140319,-0.1448565611217518,0.43066582130708253,0.4417253938054841,0.64027974767369,1.3000958027303198,0.6407703200588393,-0.2565058249565308,-0.22280639774658018,-0.34084587647245573,-0.878652647801549,-1.1996719904258106,-1.133324124905293,-1.8200511102637682,-1.2368956500435566,-2.33925282243379,-2.4166491770078795,-1.9107957568341072,-1.469826791570404,-2.1512665577257017,-1.4256203638426028,-2.8019724869111697,-3.5843943178892945,-3.221591256622416,-2.920365908422757,-3.343881493246498,-2.8209625180635554,-2.3401160407623487,-2.0000000000000004,,,,,,,
2021-05-06,0.17607631457554154,-0.7520106334071922,-1.136252101300534,-1.7884839806502042,-1.7884839806502038,-1.5949437794376131,-1.594943779437613,-0.9854364485025189,-0.693992165685778,-0.693992165685778,-1.2711896350103038,-1.2711896350103036,-2.546857688045589,-2.5468576880455904,-2.54685768804559,-2.54685768804559,-2.7368016632401884,-2.98015078198581,-2.976190745793291,-2.650643348105244,-2.4489480459991797,-2.5564697082254306,-2.506724205051989,-2.723392386439766,-2.6433873851621086,-2.5636505767677775,-2.142340715244504,-2.734589101120177,-2.9038741385360267,-2.3614010819042495,-2.2782426890153364,-1.752142129917749,-1.436120900832338,-2.1612102889804987,-2.5774624910516697,-2.2620853098070577,-3.105223282764001,-2.417345237321077,-2.500173951147725,-1.9547711611889753,-1.7283129699287862,-1.4482148757187026,-1.9197414198596765,-2.0479675355518454,-1.2692570204520695,-1.1532002383943487,-0.5556655763128755,-0.4038312434152138,0.19787944100008498,0.1341960374456964,0.7156992664870278,0.7266669122314413,0.9248823182556803,1.5926284646695905,0.9576885654385227,0.10753854366427,0.14072223694028702,0.025320876857801638,-0.48955136754675194,-0.7987802222505419,-0.7337150250818416,-1.3828949945206146,-0.7909748931212388,-1.8045672110300766,-1.8784757077087544,-1.3682275718703398,-0.9280133784165817,-1.5546174438689033,-0.8003430505846579,-1.9893146134688395,-2.6660269880209007,-2.3140914357397255,-2.0260021517172055,-2.3963402214873146,-1.8658391908295529,-1.3904277031915164,1.0057340568290791,2.0000000000000004,,,,,,
2021-05-07,-0.029666179895269956,-0.9566054602135236,-1.3409911855061118,-1.9942950196115345,-1.994295019611534,-1.800328142754111,-1.8003281427541107,-1.1900758100444602,-0.8985966435960231,-0.8985966435960231,-1.4760651170951264,-1.476065117095126,-2.4536171247871184,-2.4536171247871197,-2.4536171247871192,-2.4536171247871192,-2.578251911042201,-2.8193869852690225,-2.815458715553086,-2.492405675602244,-2.2919718819290207,-2.3985130604348863,-2.3490786281508256,-2.5639852882794725,-2.484454606887241,-2.4051790861265294,-1.9821411135585805,-2.569958284815385,-2.737346707761339,-2.189317074898559,-2.1066499402645804,-1.5760388642494991,-1.2596033917880394,-1.969888978034299,-2.3788708940034207,-2.0635071327965395,-2.885366811410051,-2.1747387716501607,-2.256306001971457,-1.7041136155489247,-1.4785644579453447,-1.198482983575001,-1.6635586977536623,-1.789636431585706,-0.9886446813166528,-0.873562081630607,-0.26838097322368487,-0.11741076637242735,0.4912859156746091,0.42839005592764134,1.015855598440109,1.0267293174957919,1.2245776900318668,1.9001711882347478,1.2895992378536765,0.4859008905305755,0.5185670447270248,0.4057831080491309,-0.08667118635762865,-0.38438948727860084,-0.32059821207261135,-0.9335911533469998,-0.3340865522985725,-1.2649560222951441,-1.3355899697294857,-0.8225152938252224,-0.38402407616563133,-0.9611768398328202,-0.18553915670654736,-1.2192036195577027,-1.8116719864467086,-1.4710963650197821,-1.195405885220201,-1.523971405227005,-0.9946648048409507,-0.5294365701579118,2.125812456770354,2.849517088009354,2.0000000000000004,,,,,
2021-05-10,0.2945477673278041,-0.6097157060035231,-0.9836529662029876,-1.6176709772658793,-2.5214649544519623,-2.329405193181804,-2.329405193181804,-1.726571336188834,-1.4394125186361753,-1.4394125186361753,-2.0088132021810203,-2.00881320218102,-2.9771168593327166,-2.977116859332718,-2.9771168593327175,-2.9771168593327175,-3.1009579728168175,-3.2110851483870224,-3.207202242763776,-2.888103667821038,-2.690685774399757,-2.7962176170538675,-2.747533274234617,-2.959959335328958,-2.881685490654417,-2.8036922630810985,-2.396225110110663,-2.9754202817263513,-3.141489962392989,-2.620291080060336,-2.539413785877222,-2.036649913234604,-1.7333609889085095,-2.4448917563316326,-2.849922125341255,-2.547684452283539,-3.3670137147213173,-2.724024501862909,-2.8026516145108795,-2.29514469652294,-2.0834641486074066,-1.8231932198447212,-2.2661533926284663,-2.386788929146164,-1.6860545213290916,-1.5796752079091403,-1.0489442301396181,-0.9119722226695289,-0.38871661221326453,-0.44615288191487995,0.05130785686787902,0.061028009121849386,0.23368791465437214,0.7867518079651267,0.18939497517408688,-0.5994232843527543,-0.5714678650544139,-0.6698117811203393,-1.1176735367944697,-1.3808348743336707,-1.3264943189769542,-1.876858181395258,-1.4022125620511152,-2.2216061101867655,-2.2794639305425375,-1.8820654206455258,-1.548173900668787,-2.023676973389429,-1.4777373469628288,-2.291270008629755,-2.7177316810868635,-2.4803301957676824,-2.290532899330863,-2.519904305958188,-2.1677029612036196,-1.8688675472003748,-0.9275550604062766,-0.6915658932776202,-1.286288812201366,-2.0000000000000004,,,,
2021-05-11,0.32228145489920956,-0.5818732632030683,-0.9556850874889687,-1.5893819287103572,-2.492478905663199,-2.300591057438529,-2.300591057438529,-1.69821329034359,-1.4112276311062673,-1.4112276311062673,-1.980257309608953,-1.9802573096089526,-2.9476708473148956,-2.9476708473148965,-2.947670847314896,-2.947670847314896,-3.0713741636415888,-3.1813741726117915,-3.181374172611793,-2.862583724191424,-2.6653139648547266,-2.770720940511733,-2.7220730604060632,-2.934279624011721,-2.856060618066348,-2.778120233995281,-2.37030550170513,-2.9489692899928586,-3.114794012641698,-2.59265963116971,-2.511834433124592,-2.0082668514196538,-1.7048242354960592,-2.414411611694534,-2.880691667905121,-2.578600709771994,-3.4003501161567176,-2.760640799897435,-2.8393741863380804,-2.3330956677145833,-2.121470530209571,-1.8614184651264627,-2.3048254786599225,-2.4256310439377136,-1.728323741726577,-1.6219401836715652,-1.0928018591651394,-0.9558971533974396,-0.4342750524459263,-0.49172894339854345,0.004166214165825567,0.013882877832978471,0.18630385474963534,0.7372917482822982,0.13782133726457496,-0.6548795812375001,-0.6269291248798391,-0.7253436431640753,-1.17458694845009,-1.438322680028041,-1.3839742879650392,-1.9365134572834364,-1.46359473812321,-2.2875471496167217,-2.3455022005062776,-1.9492473334661393,-1.6161439484424855,-2.09363587036618,-1.5506589662099464,-2.3694288604789566,-2.797901240561572,-2.5607067679640396,-2.371002437036947,-2.60115851359933,-2.24993317607925,-1.9517818489026761,-1.0255119746280752,-0.7902927347487783,-1.388838031991056,-2.108104398854597,-1.9999999999999998,,,
2021-05-12,0.7940551500314432,-0.08831321593583462,-0.4517475865988172,-1.0659094137150444,-1.9366861152316301,-1.7521245348258714,-1.7521245348258712,-1.1711312996036745,-0.8935004452819301,-0.8935004452819301,-1.4434628017873155,-1.443462801787315,-2.3734669869012848,-2.3734669869012857,-2.373466986901285,-2.373466986901285,-2.491910192727247,-2.5971387367223135,-2.597138736722314,-2.3313671321490435,-2.1413242100933565,-2.241858076996489,-2.19499492224415,-2.398079084778231,-2.3226448409245997,-2.2474448984041695,-1.840661355191355,-2.3952291689847507,-2.5520662234404483,-2.0208247091836773,-1.9430873113879947,-1.4353509145688725,-1.1371710088638416,-1.7854280120976629,-2.2161910427574996,-1.9213260772484166,-2.655263647366508,-3.2770213139879454,-3.3532850030649506,-2.881685040760529,-2.6810407452171714,-2.4364424974870045,-2.86176788231469,-2.9780628775753137,-2.3534357410535742,-2.2536779305081827,-1.777090995705139,-1.6504329056710345,-1.1869959805387613,-1.2404120668326446,-0.8039671621047064,-0.7950637655034802,-0.6397068353362381,-0.16560980050624405,-0.7446826196654932,-1.5081025354511646,-1.4831393090893492,-1.57198659969495,-1.9867667055473013,-2.2265348390358426,-2.178104022229743,-2.6839801765545728,-2.2786989455039484,-3.0219202025393335,-3.0725170407663582,-2.734953206007166,-2.4533349376081,-2.8699884200423056,-2.4244846310317816,-3.1219977815232256,-3.4762082971297725,-3.28141201030452,-3.126271260324754,-3.3148074723971743,-3.0299904453653843,-2.790671170914441,-2.1197089380993375,-1.9474956222163282,-2.4030048156468133,-2.9287385800901893,-2.1055548026871582,-2.0000000000000004,,
2021-05-13,0.5678530452094923,-0.3129830861744199,-0.6764011881364389,-1.2913499525049221,-2.1650033951852787,-1.97965874761038,-1.9796587476103797,-1.3968094939165534,-1.1186166688793344,-1.1186166688793344,-1.6698961511168346,-1.6698961511168344,-2.604011683830732,-2.604011683830733,-2.6040116838307323,-2.6040116838307323,-2.7231500600370744,-2.8290290085934795,-2.829029008593481,-2.5616741320557876,-2.271725394529322,-2.3725336899582237,-2.3256417599098325,-2.52912785914055,-2.4536652677161443,-2.378445801867977,-1.9744867531241885,-2.529737354069115,-2.6871838084591553,-2.1618178426352466,-2.0841170682342676,-1.5818924429736418,-1.28560114402068,-1.939928629983392,-2.3731027689007447,-2.0798819347944986,-2.8217777943208198,-3.4619698293548735,-3.5385516794862992,-3.0730020424533913,-2.872998855471539,-2.6298425396361798,-3.056143701330339,-3.1729050122826146,-2.5637562092113138,-2.464245102811193,-1.99541831368987,-1.8694064661135628,-1.4139717475312505,-1.4672864154183554,-1.0385310545562565,-1.029671922334292,-0.875797566572499,-0.41159572216404866,-0.9966009857133635,-1.7708146427646685,-1.7459805735729406,-1.8346736286529128,-2.252252672172421,-2.4928106769829568,-2.4445779420543405,-2.9550197996484617,-2.55706603625207,-3.3096541352215647,-3.3602469448496075,-3.0276934958901496,-2.7498858336086123,-3.169351672164974,-2.734291241189755,-3.4395060497701504,-3.795615166295986,-3.602626975831797,-3.448803729656764,-3.637632718579524,-3.356969110577277,-3.1209349308437875,-2.484556717115714,-2.3154093333009893,-2.7724071330099616,-3.3005322088086624,-2.6018277975097877,-2.4998349410154126,-2.0000000000000004,
